Category,Title,Date,Summary,Article URL,Source
FinCEN,FinCEN Proposes Rule to Fundamentally Reform Financial Institution Programs Designed to Fight Illicit Finance,2026-04-07T12:00:00Z,"WASHINGTON—Today, the U.S. Department of the Treasury’s Financial Crimes Enforcement Network (FinCEN) issued a proposed rule intended to fundamentally reform financial institutions’ anti-money laundering and countering the financing of terrorism (AML/CFT) programs under the Bank Secrecy Act (BSA). The proposed rule supports Treasury’s efforts to modernize the U.S. AML/CFT regu…",https://www.fincen.gov/news/news-releases/fincen-proposes-rule-fundamentally-reform-financial-institution-programs,FinCEN
Compliance Watch,Exciting Keynote announcement for #CDIAConnect,2026-04-07T10:00:55Z,"CDIA is excited to welcome Liz Pagel, SVP, Global Head of Alternative Credit Data Solutions at TransUnion, as a keynote speaker! Join... The post Exciting Keynote announcement for #CDIAConnect appeared first on CDIA .",https://www.cdiaonline.org/events/2026/04/07/exciting-keynote-announcement-for-cdiaconnect/,CDIA
Compliance Watch,Wolters Kluwer news,2026-04-07T10:00:00Z,"Disciplined innovation at scale combines deep expertise, proven governance, and a purpose‑built AI platform to deliver trusted, high‑value solutions — faster.",https://www.wolterskluwer.com/en/news/wolters-kluwer-accelerates-ai-leadership-with-ai-center-of-excellence-and-fab-platform,Wolters Kluwer
IS,CVE-2026-35414,2026-04-07T08:41:35Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-35414,Microsoft MSRC
IS,CVE-2026-27456 util-linux: TOCTOU Race Condition in util-linux mount(8) - Loop Device Setup,2026-04-07T08:41:30Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-27456,Microsoft MSRC
IS,CVE-2026-23442 ipv6: add NULL checks for idev in SRv6 paths,2026-04-07T08:41:25Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-23442,Microsoft MSRC
IS,CVE-2026-23468 drm/amdgpu: Limit BO list entry count to prevent resource exhaustion,2026-04-07T08:41:20Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-23468,Microsoft MSRC
IS,CVE-2026-23444 wifi: mac80211: always free skb on ieee80211_tx_prepare_skb() failure,2026-04-07T08:41:15Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-23444,Microsoft MSRC
IS,CVE-2026-23472 serial: core: fix infinite loop in handle_tx() for PORT_UNKNOWN,2026-04-07T08:41:10Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-23472,Microsoft MSRC
IS,CVE-2026-23473 io_uring/poll: fix multishot recv missing EOF on wakeup race,2026-04-07T08:41:05Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-23473,Microsoft MSRC
IS,CVE-2026-27447 OpenPrinting CUPS: Authorization bypass via case-insensitive group-member lookup,2026-04-07T08:40:54Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-27447,Microsoft MSRC
IS,CVE-2026-34591 Poetry Has Wheel Path Traversal Which Can Lead to Arbitrary File Write,2026-04-07T08:02:30Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34591,Microsoft MSRC
IS,CVE-2026-3184 Util-linux: util-linux: access control bypass due to improper hostname canonicalization,2026-04-07T08:02:25Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-3184,Microsoft MSRC
IS,CVE-2026-35386,2026-04-07T08:02:11Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-35386,Microsoft MSRC
IS,CVE-2026-35385,2026-04-07T08:02:05Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-35385,Microsoft MSRC
IS,CVE-2026-35387,2026-04-07T08:02:00Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-35387,Microsoft MSRC
IS,CVE-2026-35388,2026-04-07T08:01:55Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-35388,Microsoft MSRC
IS,CVE-2026-34743 XZ Utils: Buffer overflow in lzma_index_append(),2026-04-07T08:01:44Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34743,Microsoft MSRC
IS,CVE-2026-31408 Bluetooth: SCO: Fix use-after-free in sco_recv_frame() due to missing sock_hold,2026-04-07T08:01:28Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-31408,Microsoft MSRC
IS,CVE-2026-31407 netfilter: conntrack: add missing netlink policy validations,2026-04-07T08:01:22Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-31407,Microsoft MSRC
IS,CVE-2026-31410 ksmbd: use volume UUID in FS_OBJECT_ID_INFORMATION,2026-04-07T08:01:16Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-31410,Microsoft MSRC
Banking,Comptroller Statement on Final Rule Eliminating Reputation Risk from Bank Supervision,2026-04-07T00:00:00Z,Comptroller of the Currency Jonathan V. Gould issued the following statement today at the Federal Deposit Insurance Corporation's board meeting about a final rule that codifies the elimination of reputation risk from Office of the Comptroller of the Currency supervisory programs.,https://www.occ.gov/news-issuances/news-releases/2026/nr-occ-2026-27.html,OCC
Banking,Agencies Issue Final Rule to Prohibit Use of Reputation Risk by Regulators,2026-04-07T00:00:00Z,The Office of the Comptroller of the Currency and the Federal Deposit Insurance Corporation (the agencies) today jointly issued a final rule that codifies the elimination of reputation risk from their supervisory programs.,https://www.occ.gov/news-issuances/news-releases/2026/nr-ia-2026-26.html,OCC
Banking,Agencies Request Comment on Anti-Money Laundering/Countering the Financing of Terrorism Proposed Rule,2026-04-07T00:00:00Z,"The Federal Deposit Insurance Corporation (FDIC), Office of the Comptroller of the Currency (OCC), and the National Credit Union Administration (NCUA) (collectively, the ""Agencies"") today invite public comment on a proposed rule to amend the respective requirements for their supervised institutions to establish and maintain effective risk-based anti-money laundering and counte…",https://www.occ.gov/news-issuances/news-releases/2026/nr-ia-2026-25.html,OCC
Banking,Prohibition on Use of Reputation Risk by Regulators: Final Rule,2026-04-07T00:00:00Z,,https://www.occ.gov/news-issuances/bulletins/2026/bulletin-2026-12.html,OCC
Banking,Anti-Money Laundering and Countering the Financing of Terrorism Program Requirements: Notice of Proposed Rulemaking,2026-04-07T00:00:00Z,,https://www.occ.gov/news-issuances/bulletins/2026/bulletin-2026-11.html,OCC
Banking,Agencies Issue Final Rule to Prohibit Use of Reputation Risk by Regulators,2026-04-07T00:00:00Z,The OCC and the FDIC (the agencies) today jointly issued a final rule that codifies the elimination of reputation risk from their supervisory programs.,https://www.fdic.gov/news/press-releases/2026/agencies-issue-final-rule-prohibit-use-reputation-risk-regulators,FDIC
Banking,Agencies Request Comment on Anti-Money Laundering/Countering the Financing of Terrorism Proposed Rule,2026-04-07T00:00:00Z,The agencies today invite public comment on a proposed rule for anti-money laundering and countering the financing of terrorism.,https://www.fdic.gov/news/press-releases/2026/agencies-request-comment-anti-money-launderingcountering-financing,FDIC
Banking,FDIC Approves Proposal to Implement GENIUS Act Requirements and Standards,2026-04-07T00:00:00Z,The FDIC Board of Directors today approved a notice of proposed rulemaking that would implement certain requirements and standards under the GENIUS Act.,https://www.fdic.gov/news/press-releases/2026/fdic-approves-proposal-implement-genius-act-requirements-and-standards,FDIC
IS,This $40 bundle helps you prep for multiple core IT certifications,2026-04-07T00:00:00Z,,https://www.bleepingcomputer.com/offer/deals/this-40-bundle-helps-you-prep-for-multiple-core-it-certifications/,BleepingComputer
IS,US warns of Iranian hackers targeting critical infrastructure,2026-04-07T00:00:00Z,,https://www.bleepingcomputer.com/news/security/us-warns-of-iranian-hackers-targeting-critical-infrastructure/,BleepingComputer
Compliance Watch,Education Services,2026-04-07T00:00:00Z,,https://www.cdiaonline.org/education-services/,CDIA
Federal Register,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",2026-04-07T00:00:00Z,,https://www.federalregister.gov/documents/2026/04/07/2026-06718/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,Federal Register
Federal Register,Fees for the Unified Carrier Registration Plan and Agreement,2026-04-07T00:00:00Z,"FMCSA proposes amendments to its regulations governing the annual Unified Carrier Registration (UCR) Plan and Agreement registration fees that participating States collect from motor carriers, motor private carriers of property, brokers, freight forwarders, and leasing companies. The UCR Board of Directors (Board) did not recommend any change in fees for the 2026 registration…",https://www.federalregister.gov/documents/2026/04/07/2026-06726/fees-for-the-unified-carrier-registration-plan-and-agreement,Federal Register
Federal Register,Agency Information Collection Activities; Proposed eCollection eComments Requested Extension of a Currently Approved Collection; Title-Data Security Requirements for Accessing Confidential Data,2026-04-07T00:00:00Z,"The Bureau of Justice Statistics (BJS), Department of Justice (DOJ) will be submitting the following information collection request to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995.",https://www.federalregister.gov/documents/2026/04/07/2026-06693/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-of-a,Federal Register
Executive,Presidential Message on the NCAA College Basketball National Championship Game,2026-04-06T18:49:56Z,,https://www.whitehouse.gov/briefings-statements/2026/04/presidential-message-on-the-ncaa-college-basketball-national-championship-game/,White House
OFAC,Treasury Department Designates BNY as Financial Agent to Support New Trump Accounts Program,2026-04-06T14:00:00Z,,https://home.treasury.gov/news/press-releases/sb0433,Treasury
Compliance Watch,Texas Bankers Foundation announces 2026 Future Banker Scholarship recipients,2026-04-06T08:00:00Z,"(AUSTIN, TX) — The Texas Bankers Foundation is proud to announce the recipients of its 2026 Future Banker Scholarship, recognizing outstanding students across Texas who have demonstrated strong academic achievement, completed banking or regulatory internships, and shown exceptional promise for a future career in banking. The Future Banker Scholarship was created to support und…",https://www.texasbankers.com/texas-bankers-foundation-announces-2026-future-banker-scholarship-recipients/,TBA
IRS,"IRS expands Business Tax Account access to partnerships, government entities, and tax-exempt organizations",2026-04-06T00:00:00Z,"IR-2026-46, April 6, 2026 — The IRS today announced a major expansion of its Business Tax Account, making the online self-service platform available to partnerships, federal, state, and local governments, Indian tribal governments, and tax-exempt organizations.",https://www.irs.gov/newsroom/irs-expands-business-tax-account-access-to-partnerships-government-entities-and-tax-exempt-organizations,IRS
Banking,Financial Literacy Digest: Spring 2026,2026-04-06T00:00:00Z,"A quarterly e-newsletter that lists events, initiatives, and other resources offered by the OCC and other government agencies and organizations that support financial literacy and capability.",https://www.occ.gov/publications-and-resources/publications/community-affairs/financial-literacy-digest/financial-literacy-digest-spring-2026.html,OCC
Payments,Time to ‘Stop Apologizing for Fraud Protection’,2026-04-06T00:00:00Z,"When it comes to fraudsters, that old saying to “follow the money” clearly applies, because that’s exactly what they do. And it helps explain why check fraud is rising, even as the shift to ACH business-to-business payments continues.",https://www.nacha.org/news/time-stop-apologizing-fraud-protection,NACHA
Federal Register,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",2026-04-06T00:00:00Z,,https://www.federalregister.gov/documents/2026/04/06/2026-06644/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,Federal Register
Federal Register,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company; Correction,2026-04-06T00:00:00Z,,https://www.federalregister.gov/documents/2026/04/06/2026-06643/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company-correction,Federal Register
Federal Register,Work Participation Rate Calculation Changes: Recalibration of the Caseload Reduction Credit and Prohibition of Small Checks in Work Participation Rate Calculation,2026-04-06T00:00:00Z,"ACF proposes to make changes to the Temporary Assistance for Needy Families (TANF) program regulations to reset the base year of the caseload reduction credit from fiscal year (FY) 2005 to the new year established by Congress, which is currently FY 2015, and to exclude from the TANF work participation rate calculations certain cases that receive assistance payments benefits of…",https://www.federalregister.gov/documents/2026/04/06/2026-06632/work-participation-rate-calculation-changes-recalibration-of-the-caseload-reduction-credit-and,Federal Register
IS,CVE-2026-35535,2026-04-05T08:02:45Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-35535,Microsoft MSRC
IS,CVE-2026-31394 mac80211: fix crash in ieee80211_chan_bw_change for AP_VLAN stations,2026-04-05T08:02:02Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-31394,Microsoft MSRC
Executive,Urgent National Action to Save College Sports,2026-04-03T21:53:11Z,,https://www.whitehouse.gov/presidential-actions/2026/04/urgent-national-action-to-save-college-sports/,White House
Executive,Liberating the Department of Homeland Security From the Democrat-Caused Shutdown,2026-04-03T21:40:45Z,,https://www.whitehouse.gov/presidential-actions/2026/04/liberating-the-department-of-homeland-security-from-the-democrat-caused-shutdown/,White House
Banking,Sunshine Act Notice: FDIC Board of Directors Meeting,2026-04-03T20:16:50Z,"SUNSHINE ACT MEETING NOTICE The FDIC Board of Directors will meet in an open session: Date and Time: Tuesday, April 7, 2026 | 1:00 p.m. ET Place: The Board meeting will be open to public observation by webcast . Members of the media should contact the Office of Communications by Monday, April 6, at MediaRequests@FDIC.gov to attend in person from FDIC Headquarters, 550 17th Str…",https://content.govdelivery.com/accounts/USFDIC/bulletins/40edeed,FDIC
Banking,Federal Reserve Board issues enforcement action with former employee of United Bank,2026-04-03T15:00:00Z,Federal Reserve Board issues enforcement action with former employee of United Bank,https://www.federalreserve.gov/newsevents/pressreleases/enforcement20260403a.htm,FRB
Banking,Press Release: FDIC Issues List of Banks Examined for CRA Compliance,2026-04-03T14:05:47Z,"PRESS RELEASE | APRIL 3, 2026 FDIC Issues List of Banks Examined for CRA Compliance WASHINGTON - The Federal Deposit Insurance Corporation (FDIC) today issued its list of state nonmember banks recently evaluated for compliance with the Community Reinvestment Act (CRA). The list covers evaluation ratings that the FDIC assigned to institutions in January 2026. The CRA is a 1977…",https://content.govdelivery.com/accounts/USFDIC/bulletins/40f0c1a,FDIC
OFAC,Treasury and IRS to Provide Guidance to Religious Organizations,2026-04-03T13:30:00Z,,https://home.treasury.gov/news/press-releases/sb0432,Treasury
IS,CVE-2026-2100 P11-kit: p11-kit: null dereference via c_derivekey with specific null parameters,2026-04-03T08:39:20Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-2100,Microsoft MSRC
IS,CVE-2026-5107 FRRouting FRR EVPN Type-2 Route bgp_evpn.c process_type2_route access control,2026-04-03T08:39:08Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5107,Microsoft MSRC
IS,CVE-2026-34073 cryptography has incomplete DNS name constraint enforcement on peer names,2026-04-03T08:01:25Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34073,Microsoft MSRC
IS,Chromium: CVE-2026-5291 Inappropriate implementation in WebGL,2026-04-03T01:46:56Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5291,Microsoft MSRC
IS,Chromium: CVE-2026-5289 Use after free in Navigation,2026-04-03T01:46:55Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5289,Microsoft MSRC
IS,Chromium: CVE-2026-5290 Use after free in Compositing,2026-04-03T01:46:55Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5290,Microsoft MSRC
IS,Chromium: CVE-2026-5287 Use after free in PDF,2026-04-03T01:46:54Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5287,Microsoft MSRC
IS,Chromium: CVE-2026-5286 Use after free in Dawn,2026-04-03T01:46:53Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5286,Microsoft MSRC
IS,Chromium: CVE-2026-5285 Use after free in WebGL,2026-04-03T01:46:52Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5285,Microsoft MSRC
IS,Chromium: CVE-2026-5284 Use after free in Dawn,2026-04-03T01:46:51Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5284,Microsoft MSRC
IS,Chromium: CVE-2026-5283 Inappropriate implementation in ANGLE,2026-04-03T01:46:50Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5283,Microsoft MSRC
IS,Chromium: CVE-2026-5281 Use after free in Dawn,2026-04-03T01:46:49Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information. Google is aware that an exploit for CVE-2026-5281 exists in the wild.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5281,Microsoft MSRC
IS,Chromium: CVE-2026-5280 Use after free in WebCodecs,2026-04-03T01:46:48Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5280,Microsoft MSRC
IS,Chromium: CVE-2026-5279 Object corruption in V8,2026-04-03T01:46:47Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5279,Microsoft MSRC
IS,Chromium: CVE-2026-5277 Integer overflow in ANGLE,2026-04-03T01:46:46Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5277,Microsoft MSRC
IS,Chromium: CVE-2026-5276 Insufficient policy enforcement in WebUSB,2026-04-03T01:46:45Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5276,Microsoft MSRC
IS,Chromium: CVE-2026-5275 Heap buffer overflow in ANGLE,2026-04-03T01:46:44Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5275,Microsoft MSRC
IS,Chromium: CVE-2026-5274 Integer overflow in Codecs,2026-04-03T01:46:43Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5274,Microsoft MSRC
IS,Chromium: CVE-2026-5273 Use after free in CSS,2026-04-03T01:46:42Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5273,Microsoft MSRC
IS,Chromium: CVE-2026-5272 Heap buffer overflow in GPU,2026-04-03T01:46:41Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5272,Microsoft MSRC
OFAC,Russia-related Designation Removal,2026-04-03T00:00:00Z,,https://ofac.treasury.gov/recent-actions/20260403,OFAC
IRS,"Act now to file, pay, or request an extension",2026-04-03T00:00:00Z,"IR-2026-44, April 3, 2026 — With the April 15 tax deadline fast approaching, the Internal Revenue Service reminds taxpayers that there is still time to file their federal income tax return electronically and request direct deposit for any refund due.",https://www.irs.gov/newsroom/act-now-to-file-pay-or-request-an-extension,IRS
Banking,FDIC Issues List of Banks Examined for CRA Compliance,2026-04-03T00:00:00Z,The FDIC today issued its list of state nonmember banks recently evaluated for compliance with the Community Reinvestment Act (CRA).,https://www.fdic.gov/news/press-releases/2026/fdic-issues-list-banks-examined-cra-compliance-2,FDIC
Payments,Next Steps for the New Nacha Risk Management Rules,2026-04-03T00:00:00Z,"The new Nacha Risk Management Rules have started going into effect, reinforcing the importance of strong, risk-based processes to safeguard the ACH Network. While some organizations have defined their risk-based processes, others are still navigating the road to compliance. This is the time to assess and improve compliance. Now that many of us have established a baseline, the…",https://www.nacha.org/news/next-steps-new-nacha-risk-management-rules,NACHA
Federal Register,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,2026-04-03T00:00:00Z,,https://www.federalregister.gov/documents/2026/04/03/2026-06545/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,Federal Register
Federal Register,Notice to All Interested Parties of Intent To Terminate Receivership,2026-04-03T00:00:00Z,,https://www.federalregister.gov/documents/2026/04/03/2026-06525/notice-to-all-interested-parties-of-intent-to-terminate-receivership,Federal Register
Federal Register,"Bulk Manufacturer of Controlled Substances Application: Purisys, LLC",2026-04-03T00:00:00Z,"Purisys, LLC has applied to be registered as a bulk manufacturer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information.",https://www.federalregister.gov/documents/2026/04/03/2026-06524/bulk-manufacturer-of-controlled-substances-application-purisys-llc,Federal Register
Federal Register,Designation of P2P Methyl Glycidic Acid as a List I Chemical,2026-04-03T00:00:00Z,"The Drug Enforcement Administration is finalizing the control of 2-methyl-3-phenyloxirane-2-carboxylic acid (also known as P2P methyl glycidic acid and BMK glycidic acid) and its esters, its optical and geometric isomers, its salts, salts of its optical and geometric isomers and its esters, and any combination thereof, whenever the existence of such is possible, as a list I ch…",https://www.federalregister.gov/documents/2026/04/03/2026-06523/designation-of-p2p-methyl-glycidic-acid-as-a-list-i-chemical,Federal Register
Federal Register,Bulk Manufacturer of Controlled Substances Application: Research Triangle Institute,2026-04-03T00:00:00Z,Research Triangle Institute has applied to be registered as a bulk manufacturer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information.,https://www.federalregister.gov/documents/2026/04/03/2026-06522/bulk-manufacturer-of-controlled-substances-application-research-triangle-institute,Federal Register
Federal Register,Importer of Controlled Substances Application: Lipomed/LGC Standards,2026-04-03T00:00:00Z,Lipomed/LGC Standards has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information.,https://www.federalregister.gov/documents/2026/04/03/2026-06521/importer-of-controlled-substances-application-lipomedlgc-standards,Federal Register
Federal Register,Importer of Controlled Substances Application: Blue Rabbit Veterinary LLC,2026-04-03T00:00:00Z,Blue Rabbit Veterinary LLC has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information.,https://www.federalregister.gov/documents/2026/04/03/2026-06520/importer-of-controlled-substances-application-blue-rabbit-veterinary-llc,Federal Register
Executive,Adjusting Imports of Pharmaceuticals and Pharmaceutical Ingredients into the United States,2026-04-02T19:39:50Z,,https://www.whitehouse.gov/presidential-actions/2026/04/adjusting-imports-of-pharmaceuticals-and-pharmaceutical-ingredients-into-the-united-states/,White House
Executive,"Strengthening Actions Taken to Adjust Imports of Aluminum, Steel, and Copper Into the United States",2026-04-02T19:38:58Z,,https://www.whitehouse.gov/presidential-actions/2026/04/strengthening-actions-taken-to-adjust-imports-of-aluminum-steel-and-copper-into-the-united-states/,White House
IS,CVE-2026-32213 Azure AI Foundry Elevation of Privilege Vulnerability,2026-04-02T14:00:00Z,Improper authorization in Azure AI Foundry allows an unauthorized attacker to elevate privileges over a network.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-32213,Microsoft MSRC
IS,Chromium: CVE-2026-5292 Out of bounds read in WebCodecs,2026-04-02T14:00:00Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5292,Microsoft MSRC
IS,CVE-2026-33107 Azure Databricks Elevation of Privilege Vulnerability,2026-04-02T14:00:00Z,Server-side request forgery (ssrf) in Azure Databricks allows an unauthorized attacker to elevate privileges over a network.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33107,Microsoft MSRC
IS,CVE-2026-26135 Azure Custom Locations Resource Provider (RP) Elevation of Privilege Vulnerability,2026-04-02T14:00:00Z,Server-side request forgery (ssrf) in Azure Custom Locations Resource Provider (RP) allows an authorized attacker to elevate privileges over a network.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-26135,Microsoft MSRC
IS,CVE-2026-33105 Microsoft Azure Kubernetes Service Elevation of Privilege Vulnerability,2026-04-02T14:00:00Z,Improper authorization in Microsoft Azure Kubernetes Service allows an unauthorized attacker to elevate privileges over a network.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33105,Microsoft MSRC
IS,CVE-2026-32173 Azure SRE Agent Information Disclosure Vulnerability,2026-04-02T14:00:00Z,Improper authentication in Azure SRE Agent allows an unauthorized attacker to disclose information over a network.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-32173,Microsoft MSRC
IS,CVE-2026-32211 Azure MCP Server Information Disclosure Vulnerability,2026-04-02T14:00:00Z,Missing authentication for critical function in Azure MCP Server allows an unauthorized attacker to disclose information over a network.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-32211,Microsoft MSRC
IS,CVE-2026-34043 Serialize JavaScript has CPU Exhaustion Denial of Service via crafted array-like objects,2026-04-02T08:40:32Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34043,Microsoft MSRC
IS,CVE-2026-33542 Incus does not verify combined fingerprint when downloading images from simplestreams servers,2026-04-02T08:40:07Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33542,Microsoft MSRC
IS,CVE-2026-33750 brace-expansion: Zero-step sequence causes process hang and memory exhaustion,2026-04-02T08:39:52Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33750,Microsoft MSRC
IS,CVE-2026-0964 Libssh: improper sanitation of paths received from scp servers,2026-04-02T08:39:41Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-0964,Microsoft MSRC
IS,CVE-2026-0966 Libssh: buffer underflow in ssh_get_hexa() on invalid input,2026-04-02T08:39:33Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-0966,Microsoft MSRC
IS,CVE-2026-0967 Libssh: libssh: denial of service via inefficient regular expression processing,2026-04-02T08:39:25Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-0967,Microsoft MSRC
